date,mean_date_no,original_date_no,date_no,sample_id,fish_prey_stage,sample_mg_dm,sample_mg_dm01,site,fish_species,prey_stage
2019-07-10,31.691419141914192,37,5.308580858085808,375,Ameiurus melas_a,0,0.01,little bridge,Ameiurus melas,a
2019-07-10,31.691419141914192,37,5.308580858085808,375,Ameiurus melas_l,8.340537068686498,8.350537068686497,little bridge,Ameiurus melas,l
2019-07-10,31.691419141914192,37,5.308580858085808,375,Ameiurus melas_p,0,0.01,little bridge,Ameiurus melas,p
2019-07-10,31.691419141914192,37,5.308580858085808,376,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,376,Ictiobus cyprinellus_l,0,0.01,burbank,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,376,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,377,Lepomis macrochirus_a,0,0.01,gunderson,Lepomis macrochirus,a
2019-07-10,31.691419141914192,37,5.308580858085808,377,Lepomis macrochirus_l,9.62369661771519,9.63369661771519,gunderson,Lepomis macrochirus,l
2019-07-10,31.691419141914192,37,5.308580858085808,377,Lepomis macrochirus_p,0,0.01,gunderson,Lepomis macrochirus,p
2019-07-10,31.691419141914192,37,5.308580858085808,378,Cyprinus carpio_a,0,0.01,little bridge,Cyprinus carpio,a
2019-07-10,31.691419141914192,37,5.308580858085808,378,Cyprinus carpio_l,3.20789887257173,3.21789887257173,little bridge,Cyprinus carpio,l
2019-07-10,31.691419141914192,37,5.308580858085808,378,Cyprinus carpio_p,0,0.01,little bridge,Cyprinus carpio,p
2019-07-17,31.691419141914192,44,12.308580858085808,379,Cyprinella lutrensis_a,0,0.01,gunderson,Cyprinella lutrensis,a
2019-07-17,31.691419141914192,44,12.308580858085808,379,Cyprinella lutrensis_l,1.924739323543038,1.934739323543038,gunderson,Cyprinella lutrensis,l
2019-07-17,31.691419141914192,44,12.308580858085808,379,Cyprinella lutrensis_p,0,0.01,gunderson,Cyprinella lutrensis,p
2019-07-10,31.691419141914192,37,5.308580858085808,380,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,380,Ictiobus cyprinellus_l,0,0.01,burbank,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,380,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,381,Cyprinus carpio_a,0,0.01,burbank,Cyprinus carpio,a
2019-07-10,31.691419141914192,37,5.308580858085808,381,Cyprinus carpio_l,3.849478647086076,3.8594786470860756,burbank,Cyprinus carpio,l
2019-07-10,31.691419141914192,37,5.308580858085808,381,Cyprinus carpio_p,0,0.01,burbank,Cyprinus carpio,p
2019-07-10,31.691419141914192,37,5.308580858085808,382,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,382,Ictiobus cyprinellus_l,0,0.01,burbank,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,382,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,383,Semotilus atromaculatus_a,0,0.01,little bridge,Semotilus atromaculatus,a
2019-07-10,31.691419141914192,37,5.308580858085808,383,Semotilus atromaculatus_l,1.924739323543038,1.934739323543038,little bridge,Semotilus atromaculatus,l
2019-07-10,31.691419141914192,37,5.308580858085808,383,Semotilus atromaculatus_p,0,0.01,little bridge,Semotilus atromaculatus,p
2019-07-10,31.691419141914192,37,5.308580858085808,384,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,384,Ictiobus cyprinellus_l,0,0.01,burbank,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,384,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,385,Cyprinella lutrensis_a,0,0.01,burbank,Cyprinella lutrensis,a
2019-07-10,31.691419141914192,37,5.308580858085808,385,Cyprinella lutrensis_l,0,0.01,burbank,Cyprinella lutrensis,l
2019-07-10,31.691419141914192,37,5.308580858085808,385,Cyprinella lutrensis_p,0,0.01,burbank,Cyprinella lutrensis,p
2019-07-10,31.691419141914192,37,5.308580858085808,386,Pimephales promelas_a,0,0.01,spirit mound,Pimephales promelas,a
2019-07-10,31.691419141914192,37,5.308580858085808,386,Pimephales promelas_l,0,0.01,spirit mound,Pimephales promelas,l
2019-07-10,31.691419141914192,37,5.308580858085808,386,Pimephales promelas_p,0,0.01,spirit mound,Pimephales promelas,p
2019-07-10,31.691419141914192,37,5.308580858085808,387,Ictiobus cyprinellus_a,0,0.01,little bridge,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,387,Ictiobus cyprinellus_l,0,0.01,little bridge,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,387,Ictiobus cyprinellus_p,0,0.01,little bridge,Ictiobus cyprinellus,p
2019-07-17,31.691419141914192,44,12.308580858085808,388,Lepomis gibbosus_a,0,0.01,burbank,Lepomis gibbosus,a
2019-07-17,31.691419141914192,44,12.308580858085808,388,Lepomis gibbosus_l,0,0.01,burbank,Lepomis gibbosus,l
2019-07-17,31.691419141914192,44,12.308580858085808,388,Lepomis gibbosus_p,0,0.01,burbank,Lepomis gibbosus,p
2019-07-10,31.691419141914192,37,5.308580858085808,389,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,389,Ictiobus cyprinellus_l,0,0.01,burbank,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,389,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,390,Ictiobus cyprinellus_a,0,0.01,little bridge,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,390,Ictiobus cyprinellus_l,1.283159549028692,1.293159549028692,little bridge,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,390,Ictiobus cyprinellus_p,0,0.01,little bridge,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,391,Cyprinus carpio_a,0,0.01,burbank,Cyprinus carpio,a
2019-07-10,31.691419141914192,37,5.308580858085808,391,Cyprinus carpio_l,0,0.01,burbank,Cyprinus carpio,l
2019-07-10,31.691419141914192,37,5.308580858085808,391,Cyprinus carpio_p,0,0.01,burbank,Cyprinus carpio,p
2019-07-10,31.691419141914192,37,5.308580858085808,392,Luxilus cornutus_a,0,0.01,spirit mound,Luxilus cornutus,a
2019-07-10,31.691419141914192,37,5.308580858085808,392,Luxilus cornutus_l,2.566319098057384,2.576319098057384,spirit mound,Luxilus cornutus,l
2019-07-10,31.691419141914192,37,5.308580858085808,392,Luxilus cornutus_p,0,0.01,spirit mound,Luxilus cornutus,p
2019-07-10,31.691419141914192,37,5.308580858085808,393,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,393,Ictiobus cyprinellus_l,0,0.01,burbank,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,393,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,394,Ictiobus cyprinellus_a,0,0.01,little bridge,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,394,Ictiobus cyprinellus_l,0.641579774514346,0.651579774514346,little bridge,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,394,Ictiobus cyprinellus_p,0,0.01,little bridge,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,395,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,395,Ictiobus cyprinellus_l,0,0.01,burbank,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,395,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-10,31.691419141914192,37,5.308580858085808,396,Luxilus cornutus_a,0.6354246991199936,0.6454246991199936,spirit mound,Luxilus cornutus,a
2019-07-10,31.691419141914192,37,5.308580858085808,396,Luxilus cornutus_l,0.641579774514346,0.651579774514346,spirit mound,Luxilus cornutus,l
2019-07-10,31.691419141914192,37,5.308580858085808,396,Luxilus cornutus_p,0,0.01,spirit mound,Luxilus cornutus,p
2019-07-10,31.691419141914192,37,5.308580858085808,397,Cyprinus carpio_a,0.6354246991199936,0.6454246991199936,spirit mound,Cyprinus carpio,a
2019-07-10,31.691419141914192,37,5.308580858085808,397,Cyprinus carpio_l,12.190015715772574,12.200015715772574,spirit mound,Cyprinus carpio,l
2019-07-10,31.691419141914192,37,5.308580858085808,397,Cyprinus carpio_p,0,0.01,spirit mound,Cyprinus carpio,p
2019-07-25,31.691419141914192,52,20.308580858085808,398,Etheostoma nigrum_a,0,0.01,little bridge,Etheostoma nigrum,a
2019-07-25,31.691419141914192,52,20.308580858085808,398,Etheostoma nigrum_l,1.924739323543038,1.934739323543038,little bridge,Etheostoma nigrum,l
2019-07-25,31.691419141914192,52,20.308580858085808,398,Etheostoma nigrum_p,0,0.01,little bridge,Etheostoma nigrum,p
2019-07-25,31.691419141914192,52,20.308580858085808,399,Cyprinus carpio_a,0,0.01,little bridge,Cyprinus carpio,a
2019-07-25,31.691419141914192,52,20.308580858085808,399,Cyprinus carpio_l,1.924739323543038,1.934739323543038,little bridge,Cyprinus carpio,l
2019-07-25,31.691419141914192,52,20.308580858085808,399,Cyprinus carpio_p,0,0.01,little bridge,Cyprinus carpio,p
2019-07-25,31.691419141914192,52,20.308580858085808,400,Cyprinus carpio_a,0,0.01,little bridge,Cyprinus carpio,a
2019-07-25,31.691419141914192,52,20.308580858085808,400,Cyprinus carpio_l,1.283159549028692,1.293159549028692,little bridge,Cyprinus carpio,l
2019-07-25,31.691419141914192,52,20.308580858085808,400,Cyprinus carpio_p,0,0.01,little bridge,Cyprinus carpio,p
2019-07-25,31.691419141914192,52,20.308580858085808,401,Luxilus cornutus_a,0,0.01,little bridge,Luxilus cornutus,a
2019-07-25,31.691419141914192,52,20.308580858085808,401,Luxilus cornutus_l,3.20789887257173,3.21789887257173,little bridge,Luxilus cornutus,l
2019-07-25,31.691419141914192,52,20.308580858085808,401,Luxilus cornutus_p,0,0.01,little bridge,Luxilus cornutus,p
2019-07-19,31.691419141914192,46,14.308580858085808,402,Pimephales promelas_a,0,0.01,little bridge,Pimephales promelas,a
2019-07-19,31.691419141914192,46,14.308580858085808,402,Pimephales promelas_l,1.283159549028692,1.293159549028692,little bridge,Pimephales promelas,l
2019-07-19,31.691419141914192,46,14.308580858085808,402,Pimephales promelas_p,0,0.01,little bridge,Pimephales promelas,p
2019-07-10,31.691419141914192,37,5.308580858085808,403,Cyprinella lutrensis_a,0,0.01,burbank,Cyprinella lutrensis,a
2019-07-10,31.691419141914192,37,5.308580858085808,403,Cyprinella lutrensis_l,0,0.01,burbank,Cyprinella lutrensis,l
2019-07-10,31.691419141914192,37,5.308580858085808,403,Cyprinella lutrensis_p,0,0.01,burbank,Cyprinella lutrensis,p
2019-07-10,31.691419141914192,37,5.308580858085808,404,Lepisosteidae_a,0,0.01,gunderson,Lepisosteidae,a
2019-07-10,31.691419141914192,37,5.308580858085808,404,Lepisosteidae_l,0,0.01,gunderson,Lepisosteidae,l
2019-07-10,31.691419141914192,37,5.308580858085808,404,Lepisosteidae_p,0,0.01,gunderson,Lepisosteidae,p
2019-07-25,31.691419141914192,52,20.308580858085808,405,Luxilus cornutus_a,0,0.01,little bridge,Luxilus cornutus,a
2019-07-25,31.691419141914192,52,20.308580858085808,405,Luxilus cornutus_l,1.283159549028692,1.293159549028692,little bridge,Luxilus cornutus,l
2019-07-25,31.691419141914192,52,20.308580858085808,405,Luxilus cornutus_p,0,0.01,little bridge,Luxilus cornutus,p
2019-07-10,31.691419141914192,37,5.308580858085808,406,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,406,Ictiobus cyprinellus_l,0,0.01,burbank,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,406,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-25,31.691419141914192,52,20.308580858085808,407,Luxilus cornutus_a,0,0.01,little bridge,Luxilus cornutus,a
2019-07-25,31.691419141914192,52,20.308580858085808,407,Luxilus cornutus_l,1.283159549028692,1.293159549028692,little bridge,Luxilus cornutus,l
2019-07-25,31.691419141914192,52,20.308580858085808,407,Luxilus cornutus_p,0,0.01,little bridge,Luxilus cornutus,p
2019-07-25,31.691419141914192,52,20.308580858085808,408,Ictiobus bubalus_a,0,0.01,little bridge,Ictiobus bubalus,a
2019-07-25,31.691419141914192,52,20.308580858085808,408,Ictiobus bubalus_l,0.641579774514346,0.651579774514346,little bridge,Ictiobus bubalus,l
2019-07-25,31.691419141914192,52,20.308580858085808,408,Ictiobus bubalus_p,0,0.01,little bridge,Ictiobus bubalus,p
2019-07-10,31.691419141914192,37,5.308580858085808,409,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-10,31.691419141914192,37,5.308580858085808,409,Ictiobus cyprinellus_l,0.641579774514346,0.651579774514346,burbank,Ictiobus cyprinellus,l
2019-07-10,31.691419141914192,37,5.308580858085808,409,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-25,31.691419141914192,52,20.308580858085808,410,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-25,31.691419141914192,52,20.308580858085808,410,Ictiobus cyprinellus_l,1.283159549028692,1.293159549028692,burbank,Ictiobus cyprinellus,l
2019-07-25,31.691419141914192,52,20.308580858085808,410,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-25,31.691419141914192,52,20.308580858085808,411,Cyprinus carpio_a,0,0.01,burbank,Cyprinus carpio,a
2019-07-25,31.691419141914192,52,20.308580858085808,411,Cyprinus carpio_l,0,0.01,burbank,Cyprinus carpio,l
2019-07-25,31.691419141914192,52,20.308580858085808,411,Cyprinus carpio_p,0,0.01,burbank,Cyprinus carpio,p
2019-07-25,31.691419141914192,52,20.308580858085808,412,Esox americanus_a,0,0.01,burbank,Esox americanus,a
2019-07-25,31.691419141914192,52,20.308580858085808,412,Esox americanus_l,0,0.01,burbank,Esox americanus,l
2019-07-25,31.691419141914192,52,20.308580858085808,412,Esox americanus_p,0,0.01,burbank,Esox americanus,p
2019-07-25,31.691419141914192,52,20.308580858085808,413,Cyprinus carpio_a,0,0.01,burbank,Cyprinus carpio,a
2019-07-25,31.691419141914192,52,20.308580858085808,413,Cyprinus carpio_l,0,0.01,burbank,Cyprinus carpio,l
2019-07-25,31.691419141914192,52,20.308580858085808,413,Cyprinus carpio_p,0,0.01,burbank,Cyprinus carpio,p
2019-07-25,31.691419141914192,52,20.308580858085808,414,Cyprinus carpio_a,0,0.01,burbank,Cyprinus carpio,a
2019-07-25,31.691419141914192,52,20.308580858085808,414,Cyprinus carpio_l,0,0.01,burbank,Cyprinus carpio,l
2019-07-25,31.691419141914192,52,20.308580858085808,414,Cyprinus carpio_p,0,0.01,burbank,Cyprinus carpio,p
2019-07-25,31.691419141914192,52,20.308580858085808,415,Ameiurus melas_a,0,0.01,burbank,Ameiurus melas,a
2019-07-25,31.691419141914192,52,20.308580858085808,415,Ameiurus melas_l,42.34426511794683,42.35426511794683,burbank,Ameiurus melas,l
2019-07-25,31.691419141914192,52,20.308580858085808,415,Ameiurus melas_p,0,0.01,burbank,Ameiurus melas,p
2019-07-25,31.691419141914192,52,20.308580858085808,416,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-25,31.691419141914192,52,20.308580858085808,416,Ictiobus cyprinellus_l,0,0.01,burbank,Ictiobus cyprinellus,l
2019-07-25,31.691419141914192,52,20.308580858085808,416,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-25,31.691419141914192,52,20.308580858085808,417,Cyprinus carpio_a,0,0.01,burbank,Cyprinus carpio,a
2019-07-25,31.691419141914192,52,20.308580858085808,417,Cyprinus carpio_l,3.849478647086076,3.8594786470860756,burbank,Cyprinus carpio,l
2019-07-25,31.691419141914192,52,20.308580858085808,417,Cyprinus carpio_p,0,0.01,burbank,Cyprinus carpio,p
2019-07-25,31.691419141914192,52,20.308580858085808,418,Cyprinus carpio_a,0,0.01,burbank,Cyprinus carpio,a
2019-07-25,31.691419141914192,52,20.308580858085808,418,Cyprinus carpio_l,0,0.01,burbank,Cyprinus carpio,l
2019-07-25,31.691419141914192,52,20.308580858085808,418,Cyprinus carpio_p,0,0.01,burbank,Cyprinus carpio,p
2019-07-25,31.691419141914192,52,20.308580858085808,419,Cyprinus carpio_a,0,0.01,burbank,Cyprinus carpio,a
2019-07-25,31.691419141914192,52,20.308580858085808,419,Cyprinus carpio_l,0,0.01,burbank,Cyprinus carpio,l
2019-07-25,31.691419141914192,52,20.308580858085808,419,Cyprinus carpio_p,0,0.01,burbank,Cyprinus carpio,p
2019-07-25,31.691419141914192,52,20.308580858085808,420,Ameiurus melas_a,0,0.01,burbank,Ameiurus melas,a
2019-07-25,31.691419141914192,52,20.308580858085808,420,Ameiurus melas_l,24.38003143154515,24.39003143154515,burbank,Ameiurus melas,l
2019-07-25,31.691419141914192,52,20.308580858085808,420,Ameiurus melas_p,0,0.01,burbank,Ameiurus melas,p
2019-07-25,31.691419141914192,52,20.308580858085808,421,Cyprinus carpio_a,0,0.01,burbank,Cyprinus carpio,a
2019-07-25,31.691419141914192,52,20.308580858085808,421,Cyprinus carpio_l,0,0.01,burbank,Cyprinus carpio,l
2019-07-25,31.691419141914192,52,20.308580858085808,421,Cyprinus carpio_p,0,0.01,burbank,Cyprinus carpio,p
2019-07-25,31.691419141914192,52,20.308580858085808,422,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-25,31.691419141914192,52,20.308580858085808,422,Ictiobus cyprinellus_l,0.641579774514346,0.651579774514346,burbank,Ictiobus cyprinellus,l
2019-07-25,31.691419141914192,52,20.308580858085808,422,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-25,31.691419141914192,52,20.308580858085808,423,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-25,31.691419141914192,52,20.308580858085808,423,Ictiobus cyprinellus_l,1.924739323543038,1.934739323543038,burbank,Ictiobus cyprinellus,l
2019-07-25,31.691419141914192,52,20.308580858085808,423,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-25,31.691419141914192,52,20.308580858085808,424,Ictiobus cyprinellus_a,0,0.01,burbank,Ictiobus cyprinellus,a
2019-07-25,31.691419141914192,52,20.308580858085808,424,Ictiobus cyprinellus_l,1.283159549028692,1.293159549028692,burbank,Ictiobus cyprinellus,l
2019-07-25,31.691419141914192,52,20.308580858085808,424,Ictiobus cyprinellus_p,0,0.01,burbank,Ictiobus cyprinellus,p
2019-07-25,31.691419141914192,52,20.308580858085808,425,Etheostoma nigrum_a,0,0.01,little bridge,Etheostoma nigrum,a
2019-07-25,31.691419141914192,52,20.308580858085808,425,Etheostoma nigrum_l,0.641579774514346,0.651579774514346,little bridge,Etheostoma nigrum,l
2019-07-25,31.691419141914192,52,20.308580858085808,425,Etheostoma nigrum_p,0,0.01,little bridge,Etheostoma nigrum,p
2019-07-17,31.691419141914192,44,12.308580858085808,426,Ameiurus melas_a,0,0.01,burbank,Ameiurus melas,a
2019-07-17,31.691419141914192,44,12.308580858085808,426,Ameiurus melas_l,47.4769033140616,47.4869033140616,burbank,Ameiurus melas,l
2019-07-17,31.691419141914192,44,12.308580858085808,426,Ameiurus melas_p,2.32,2.3299999999999996,burbank,Ameiurus melas,p
2019-07-10,31.691419141914192,37,5.308580858085808,427,Ameiurus melas_a,0,0.01,little bridge,Ameiurus melas,a
2019-07-10,31.691419141914192,37,5.308580858085808,427,Ameiurus melas_l,17.322653911887343,17.332653911887345,little bridge,Ameiurus melas,l
2019-07-10,31.691419141914192,37,5.308580858085808,427,Ameiurus melas_p,0.58,0.59,little bridge,Ameiurus melas,p
2019-07-17,31.691419141914192,44,12.308580858085808,428,Lepomis macrochirus_a,0,0.01,gunderson,Lepomis macrochirus,a
2019-07-17,31.691419141914192,44,12.308580858085808,428,Lepomis macrochirus_l,5.132638196114768,5.142638196114768,gunderson,Lepomis macrochirus,l
2019-07-17,31.691419141914192,44,12.308580858085808,428,Lepomis macrochirus_p,0,0.01,gunderson,Lepomis macrochirus,p
2019-07-17,31.691419141914192,44,12.308580858085808,429,Ameiurus melas_a,0,0.01,burbank,Ameiurus melas,a
